844736,95,1
1005101,95,4
102219,95,4
871289,95,3
2378560,95,1
1508073,95,4
2168171,95,2
1192830,95,2
471569,95,2
1821073,95,1
1871967,95,3
1673256,95,3
508185,95,4
78931,95,4
531398,95,2
206809,95,3
1956586,95,2
952810,95,3
2542972,95,4
2455524,95,5
2467705,95,3
1371147,95,3
1445871,95,3
971052,95,1
2250613,95,3
2216198,95,2
2434480,95,3
2151599,95,4
1367766,95,1
1495055,95,2
1183392,95,4
416556,95,3
2307724,95,5
507921,95,3
2290519,95,2
1858921,95,5
382281,95,2
1730571,95,4
1690209,95,3
2040189,95,3
2488216,95,4
947134,95,4
2413786,95,1
554995,95,2
2590630,95,4
2623268,95,3
1624961,95,3
520884,95,4
1614266,95,1
565700,95,1
310049,95,2
279120,95,3
1986751,95,2
2139341,95,3
1380479,95,1
2604652,95,3
2081935,95,3
890672,95,4
631636,95,4
2152285,95,4
2409698,95,2
150137,95,2
309333,95,5
868621,95,2
500825,95,1
1965127,95,1
2308181,95,3
2621273,95,2
2541445,95,1
1662849,95,1
938944,95,4
859143,95,3
1682355,95,1
382355,95,2
118860,95,3
120884,95,4
217528,95,3
1672148,95,2
2373553,95,1
1940163,95,4
960036,95,4
1583838,95,1
1905581,95,3
2378546,95,2
197562,95,3
61807,95,3
1366847,95,2
293014,95,1
2197411,95,3
630454,95,3
941649,95,4
2435788,95,1
493082,95,3
1322489,95,2
1966849,95,5
452106,95,3
682803,95,1
544022,95,3
854537,95,2
1708505,95,4
2267229,95,2
2370268,95,1
293284,95,2
2082459,95,3
457099,95,1
220627,95,3
785608,95,4
1843540,95,3
1065187,95,5
1768779,95,1
487949,95,1
883478,95,1
1214526,95,3
431077,95,3
2158046,95,1
1908401,95,2
1305248,95,2
2240990,95,3
1725009,95,3
959318,95,1
1486137,95,2
2057040,95,1
2266017,95,1
427369,95,4
1372994,95,3
2535601,95,1
2333119,95,2
1832431,95,1
1272379,95,2
2550838,95,1
872377,95,2
1030739,95,1
2192251,95,4
756987,95,1
841137,95,2
2170930,95,1
1944765,95,5
2128207,95,3
15699,95,3
2627449,95,1
2408917,95,4
109124,95,3
2536234,95,1
2312986,95,3
2422183,95,2
2302624,95,2
1370323,95,4
1311534,95,2
1332285,95,4
1742099,95,2
1896000,95,3
338368,95,4
848872,95,1
332420,95,5
1307784,95,2
401422,95,3
1559279,95,1
286006,95,3
1469427,95,3
1501904,95,4
2556059,95,4
