1170033,22,1
2209675,22,2
326587,22,3
577553,22,2
2418634,22,4
754267,22,1
1206421,22,1
1737616,22,1
1507905,22,4
2068869,22,1
1769834,22,2
2554745,22,1
332045,22,2
1000965,22,2
138594,22,2
2389769,22,1
785433,22,1
503235,22,1
1762191,22,1
1259776,22,3
1434502,22,2
1537571,22,3
629383,22,2
72570,22,1
1562670,22,3
892166,22,2
2440934,22,3
507499,22,4
534043,22,2
1186487,22,2
187322,22,1
1819462,22,1
2439493,22,1
920006,22,2
447282,22,3
1202646,22,1
1391022,22,1
1037622,22,1
1808155,22,1
2579706,22,1
1348985,22,4
742595,22,1
512995,22,1
1064067,22,4
2076802,22,1
2491645,22,4
1460449,22,1
1317024,22,3
2478568,22,5
1887046,22,4
13875,22,3
2325791,22,2
1471182,22,3
568743,22,2
984474,22,3
2310154,22,3
2275708,22,1
2615444,22,3
1824936,22,3
1377696,22,3
14185,22,2
1369078,22,4
931316,22,3
370642,22,3
248982,22,1
874852,22,1
2193332,22,1
1085861,22,4
969224,22,3
1970510,22,2
103780,22,2
719534,22,2
1900047,22,3
1291455,22,2
725061,22,1
2351412,22,2
1274406,22,4
948630,22,3
2431045,22,4
623281,22,1
2637979,22,1
957716,22,4
186866,22,3
511428,22,2
609134,22,4
358552,22,2
40927,22,2
655277,22,1
360436,22,3
1267315,22,3
1664010,22,3
495357,22,4
1734103,22,1
1733960,22,2
48554,22,1
280120,22,1
873235,22,5
1148389,22,4
343857,22,2
491115,22,2
41523,22,1
1778790,22,3
895963,22,2
1851087,22,1
2242333,22,3
1023505,22,2
718530,22,4
1020224,22,3
2566840,22,3
186728,22,3
2457720,22,1
1523399,22,1
1795848,22,3
178623,22,3
764513,22,1
826849,22,3
2238629,22,1
2365141,22,2
1086330,22,2
1379915,22,2
882293,22,2
590738,22,4
1381007,22,2
1634520,22,1
138106,22,3
2513067,22,1
2414681,22,1
2295594,22,3
1937311,22,3
1251432,22,1
341875,22,3
2527740,22,3
1883946,22,2
1467105,22,2
1304766,22,3
305344,22,1
639533,22,2
446163,22,3
849682,22,2
2434028,22,1
1921429,22,5
135785,22,3
782690,22,2
785166,22,2
1440629,22,2
246681,22,1
341982,22,2
1156611,22,3
1342227,22,1
124085,22,3
1964441,22,3
734138,22,5
895146,22,2
693193,22,3
1275094,22,2
580652,22,1
133016,22,2
828201,22,4
2263159,22,1
1395259,22,1
2314578,22,4
245260,22,3
583887,22,3
1736630,22,3
2118461,22,3
523779,22,3
361670,22,3
402432,22,1
387418,22,2
2508312,22,1
2553483,22,3
466290,22,1
190354,22,2
702281,22,1
2288057,22,2
2572690,22,2
1028591,22,1
1133341,22,2
691588,22,3
118431,22,2
47956,22,1
560599,22,3
2527690,22,2
836806,22,1
2584839,22,2
1583566,22,1
817878,22,3
376153,22,4
263213,22,2
1429738,22,4
2102417,22,2
326512,22,1
1401974,22,1
1123564,22,3
1290145,22,4
760924,22,1
1162805,22,1
667799,22,1
1310940,22,4
2431231,22,3
309424,22,2
1354782,22,4
2345216,22,1
