1623180,33,5
282486,33,3
1987434,33,4
1447783,33,5
2616301,33,5
1603025,33,4
1091832,33,2
1643959,33,4
413350,33,3
2390429,33,5
2502462,33,5
2007993,33,2
1728300,33,5
2152176,33,5
86767,33,5
532579,33,5
546578,33,5
75971,33,4
2431286,33,4
1329923,33,5
644827,33,5
229944,33,5
868186,33,3
1745265,33,5
1395430,33,5
848443,33,3
1765381,33,5
2046387,33,3
1583311,33,5
853261,33,4
477388,33,5
2336448,33,5
2525092,33,5
1780909,33,4
244820,33,3
353412,33,5
1803892,33,5
1666394,33,5
2087361,33,4
273084,33,5
1907558,33,5
697600,33,3
577553,33,5
2608816,33,5
1110906,33,5
1961542,33,5
2477414,33,5
1898008,33,4
1419506,33,3
2272974,33,3
1910629,33,4
857478,33,5
2053796,33,4
1194424,33,5
2183220,33,5
1512274,33,5
2015764,33,5
989704,33,1
200675,33,5
1439698,33,4
1567095,33,2
1270217,33,5
914508,33,1
910164,33,2
2434606,33,4
1636115,33,4
1783996,33,5
1831179,33,5
2542474,33,3
1494552,33,1
705603,33,5
481668,33,4
2184980,33,4
476805,33,4
8896,33,5
150859,33,2
1015986,33,5
264160,33,5
623221,33,4
2161330,33,1
141839,33,5
1464635,33,5
1101839,33,5
354803,33,4
613371,33,4
2310614,33,4
607969,33,4
2529894,33,5
334829,33,5
2248873,33,5
1686766,33,5
2335105,33,4
2587481,33,3
634174,33,3
122786,33,4
2207774,33,5
720366,33,4
2604063,33,5
67831,33,5
1253685,33,5
1719085,33,2
1003291,33,5
2402818,33,5
13334,33,4
2487269,33,3
1596099,33,4
1436407,33,4
54272,33,4
180200,33,5
1917657,33,5
1319946,33,5
317060,33,5
1750223,33,4
1799814,33,4
2345031,33,4
353820,33,1
957447,33,5
2554555,33,5
1794366,33,4
1695739,33,5
252393,33,5
15814,33,2
858700,33,2
2233783,33,3
787938,33,4
1810235,33,5
1712735,33,4
1863499,33,5
1304101,33,5
1852201,33,5
416956,33,5
2312045,33,1
252468,33,5
411537,33,5
1497241,33,3
773712,33,5
591390,33,5
2387293,33,3
1750553,33,4
1148490,33,1
856313,33,5
246566,33,5
677956,33,5
409085,33,5
1326279,33,5
1044479,33,4
403531,33,5
2605439,33,4
1310250,33,4
938911,33,5
2557435,33,5
1830660,33,4
805776,33,4
130818,33,5
5569,33,4
1512971,33,4
1758008,33,2
1384836,33,5
332712,33,4
847417,33,5
2646124,33,5
323681,33,5
489962,33,5
2322468,33,5
2563204,33,5
1535240,33,3
1860946,33,5
616046,33,5
2458285,33,3
2006197,33,5
1013930,33,5
1034825,33,5
47411,33,5
1454357,33,3
1579651,33,5
1905247,33,4
445339,33,5
1639291,33,5
2384691,33,5
535268,33,5
1091730,33,4
521386,33,5
834968,33,5
1084149,33,4
2421898,33,5
125918,33,5
2220238,33,4
2179629,33,5
950464,33,5
546349,33,5
1049731,33,4
384822,33,4
633636,33,5
2620590,33,2
1857979,33,3
1561423,33,5
138688,33,3
439978,33,5
1224731,33,5
595742,33,3
518123,33,5
765544,33,5
1498198,33,5
44783,33,5
1940242,33,3
1210842,33,4
2594647,33,5
1711859,33,5
2206592,33,3
2412160,33,5
1807821,33,1
322178,33,1
1172317,33,5
2217731,33,5
1512341,33,4
38244,33,5
1678976,33,5
2205189,33,4
509704,33,5
1877623,33,5
1589443,33,5
2639642,33,5
1309808,33,5
109409,33,5
187355,33,5
2299907,33,5
1594170,33,4
1217869,33,5
1163183,33,4
1167579,33,5
1985633,33,5
2025403,33,4
1903571,33,5
951366,33,5
1591040,33,5
1712165,33,5
2023397,33,5
27870,33,3
2543231,33,2
2168365,33,5
1554614,33,4
1209846,33,5
1110925,33,2
549109,33,5
59100,33,1
734313,33,5
709342,33,4
2482204,33,5
1728673,33,4
1647196,33,5
2503255,33,5
1740600,33,5
641806,33,4
1121984,33,3
324026,33,5
542326,33,4
2298817,33,3
1054303,33,3
2608552,33,1
1740424,33,5
1348148,33,1
1945634,33,5
1197401,33,4
1253465,33,5
1679065,33,5
1337321,33,5
1887630,33,5
403583,33,5
216780,33,5
200255,33,3
1129140,33,5
1051197,33,2
48580,33,5
879603,33,5
1368659,33,5
1321637,33,5
2058950,33,4
769600,33,3
1379726,33,5
1591892,33,5
300074,33,4
912864,33,5
1580651,33,2
1948337,33,5
2175558,33,4
476183,33,5
344987,33,4
