699878,72,2
2519847,72,2
23244,72,4
1347749,72,2
704862,72,3
2294108,72,4
1529397,72,4
1788112,72,5
2104526,72,1
402377,72,5
2463507,72,5
887694,72,5
1823259,72,3
2003554,72,4
61472,72,2
525356,72,4
2443370,72,3
1048793,72,3
63471,72,4
469461,72,5
840901,72,3
1020871,72,1
2152838,72,2
727242,72,1
1369550,72,2
836489,72,2
1597577,72,1
2170930,72,1
905074,72,3
2416377,72,2
217082,72,3
254887,72,2
2439493,72,1
2068594,72,2
1561649,72,2
33694,72,5
2531820,72,3
1440301,72,1
1046918,72,4
2206690,72,4
1741962,72,4
1518328,72,1
1776969,72,5
1658961,72,2
1147641,72,1
1715948,72,4
1853299,72,4
2096493,72,5
1828803,72,2
1876520,72,1
296959,72,5
1123667,72,4
2533726,72,3
7964,72,4
1869903,72,2
625344,72,4
2136927,72,3
248206,72,2
767958,72,3
624311,72,5
872667,72,4
2216829,72,5
1020351,72,5
775376,72,5
719207,72,2
185753,72,4
2083367,72,3
2461028,72,1
193454,72,3
1316922,72,3
1887236,72,5
1874135,72,2
1058317,72,3
755640,72,3
1664010,72,3
349403,72,4
1584972,72,4
1662102,72,3
2613213,72,3
2114190,72,5
520011,72,4
659540,72,3
1155277,72,3
1434330,72,3
2351137,72,4
958356,72,2
1805099,72,1
347534,72,3
2295620,72,4
142468,72,4
1292053,72,4
682857,72,5
1910955,72,3
1298511,72,2
1889184,72,2
324865,72,4
2320538,72,2
334857,72,5
1195586,72,3
2199423,72,4
1782749,72,1
365347,72,5
320972,72,2
827693,72,2
2075693,72,2
504414,72,5
973553,72,4
901720,72,3
2426371,72,2
798296,72,1
1057347,72,3
1357761,72,2
2591932,72,4
758799,72,2
1064134,72,4
1639793,72,1
620343,72,5
262563,72,3
1879607,72,5
305344,72,4
958634,72,3
372888,72,4
2142048,72,3
603358,72,3
1192296,72,5
300030,72,1
1125572,72,1
2584676,72,1
2414266,72,3
490384,72,3
868452,72,4
2249192,72,3
1279656,72,5
817628,72,3
875399,72,5
2013891,72,3
1667576,72,3
2064995,72,2
1178330,72,3
817008,72,5
1296497,72,2
133205,72,4
1619649,72,4
387418,72,4
1678715,72,4
2190401,72,5
1134871,72,1
1499254,72,5
2446392,72,4
377407,72,2
1061195,72,1
1269995,72,5
1603537,72,4
2502834,72,4
333843,72,2
593090,72,1
1795560,72,1
1639792,72,1
589079,72,1
1294397,72,1
56166,72,5
1889221,72,4
622419,72,4
326071,72,5
23149,72,3
738147,72,3
1179670,72,5
2366625,72,4
740629,72,4
2349702,72,3
2568178,72,3
1007926,72,5
114341,72,2
1881705,72,1
843633,72,5
102634,72,3
2594560,72,3
2332186,72,5
1006707,72,3
