1392773,28,4
1697479,28,4
1990901,28,5
2626356,28,5
1402412,28,2
765331,28,3
1987434,28,4
452013,28,3
1661657,28,4
2193455,28,4
1468812,28,4
132390,28,4
41412,28,4
2037339,28,3
1778432,28,4
2557878,28,2
2400678,28,4
2289614,28,3
2586072,28,4
160977,28,4
659794,28,4
1456155,28,5
998229,28,4
30878,28,3
2472213,28,3
1863853,28,3
785314,28,3
1632018,28,5
577397,28,5
1256263,28,3
2105852,28,5
63382,28,5
2159332,28,5
760380,28,5
2615678,28,5
1276913,28,5
1239411,28,5
1663216,28,4
2367275,28,3
84527,28,3
2024848,28,5
2129835,28,4
2196868,28,5
991725,28,3
1744889,28,1
2569320,28,3
400164,28,2
2004172,28,5
1754151,28,3
2520799,28,1
907840,28,5
2201376,28,4
2628220,28,4
2334165,28,4
1167442,28,4
2371262,28,5
1174530,28,4
691162,28,4
1644750,28,3
2532865,28,3
1753259,28,3
31522,28,5
2321082,28,5
339448,28,4
1778851,28,5
1584721,28,4
1008399,28,4
2160718,28,4
542786,28,4
2639583,28,3
2318951,28,4
1947516,28,4
994483,28,5
1330445,28,5
2433426,28,4
1997470,28,5
2587556,28,5
357521,28,5
1782796,28,2
39956,28,5
2489919,28,4
761718,28,3
553139,28,3
948367,28,5
532713,28,4
439931,28,4
612938,28,4
2431286,28,5
1182086,28,4
2110820,28,4
2491798,28,1
2049207,28,3
1291728,28,4
2264887,28,4
965190,28,3
1216014,28,2
488477,28,3
1765193,28,4
308495,28,5
2491255,28,4
305151,28,4
780936,28,4
1948839,28,5
1253418,28,3
566764,28,5
557167,28,4
1296163,28,3
823613,28,4
2400203,28,5
554875,28,4
512852,28,4
1477143,28,4
1449116,28,5
2104214,28,4
755735,28,4
42362,28,4
1076258,28,3
2641857,28,5
951709,28,5
568107,28,5
1294425,28,4
862045,28,3
2617263,28,5
2173336,28,3
347081,28,5
352510,28,5
1629647,28,5
2581970,28,5
951632,28,4
1455726,28,3
889439,28,5
1665907,28,4
2435946,28,4
946314,28,4
768877,28,3
375269,28,5
2112389,28,5
1056998,28,3
1227848,28,5
543981,28,4
1116838,28,5
2280038,28,3
2241806,28,4
923325,28,4
2503691,28,4
1135685,28,3
1700914,28,1
962864,28,4
2163521,28,4
1282997,28,4
698478,28,4
1240210,28,4
2187374,28,4
1245332,28,3
1640419,28,3
2503129,28,4
29545,28,3
383059,28,5
1033508,28,2
1943087,28,4
2387785,28,4
2200103,28,3
1359983,28,2
1048199,28,4
2060397,28,4
231140,28,5
699785,28,5
1513370,28,4
105595,28,4
1604980,28,3
1390228,28,5
1229951,28,3
946164,28,4
2263006,28,4
1507374,28,4
1421919,28,3
1643149,28,3
2011929,28,4
2451053,28,2
620920,28,5
759018,28,4
2106652,28,4
1271900,28,4
1273774,28,5
1449813,28,5
2140780,28,3
1678485,28,2
846887,28,3
119716,28,4
185150,28,4
2406318,28,4
2262706,28,5
1394510,28,5
580700,28,4
1780909,28,3
888595,28,5
